Description,Price,Rating,Review Count,Url
Men's Hiking Shoes Waterproof Wide Toe Extre Grip & Durable Multi Purpose,$59.98,4.5 out of 5 stars,22,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A00422994V0LE631QO64&qualifier=1672289367&id=6652842400323122&widgetName=sp_mtf&url=%2FGrand-Attack-Waterproof-Lightweight-Trekking%2Fdp%2FB0BFXD6XJZ%2Fref%3Dsr_1_439_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289367%26sr%3D8-439-spons%26psc%3D1
Men's Low Top Waterproof Hiking Shoes Trekking Trails Outdoor Work Shoes,$59.99,4.2 out of 5 stars,"4,835",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A060123724461IKH8EUTR&qualifier=1672289367&id=6652842400323122&widgetName=sp_mtf&url=%2FNORTIV-Waterproof-Lightweight-Backpacking-160448-low%2Fdp%2FB07SX7WDCG%2Fref%3Dsr_1_440_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289367%26sr%3D8-440-spons%26psc%3D1
Boys Girls Hiking Shoes Mesh Knit Low Top Sneakers Outdoor Trekking Walking Climbing Running,$35.99,4.4 out of 5 stars,"1,757",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A0831862DBIX84KJPGQT&qualifier=1672289367&id=6652842400323122&widgetName=sp_mtf&url=%2FMishansha-Sneakers-Outdoor-Trekking-Walking%2Fdp%2FB082NNJTYX%2Fref%3Dsr_1_441_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289367%26sr%3D8-441-spons%26psc%3D1
Men's Low Top Hiking Shoes Men Lightweight Breathable Outdoor Trekking Shoes and Trail Shoes Non-Slip Hiking Sneakers SM252,$43.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A03156131RX9NEXVEG3M3&qualifier=1672289367&id=6652842400323122&widgetName=sp_mtf&url=%2FHarssidanzar-Lightweight-Breathable-Trekking-Non-Slip%2Fdp%2FB0BCFSSGQD%2Fref%3Dsr_1_442_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289367%26sr%3D8-442-spons%26psc%3D1
Hiking Shoes Men Breathable Non-Slip Sneakers Lightweight Low Top for Outdoor Trailing Trekking Walking,$58.99,4.2 out of 5 stars,"2,782",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A022482922RKT3Q2CC6OC&qualifier=1672289367&id=6652842400323122&widgetName=sp_mtf&url=%2FCAMEL-CROWN-Breathable-Non-Slip-Lightweight%2Fdp%2FB07GXFYRJ4%2Fref%3Dsr_1_443_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289367%26sr%3D8-443-spons%26psc%3D1
Mens Wide Hiking Shoes Waterproof Outdoor Work Shoes Trekking Trails Sneakers with Arch Support for Heel Pain Relief - Sturdy Core,$69.99,4.4 out of 5 stars,28,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A05358072P1PP50CFATUE&qualifier=1672289367&id=6652842400323122&widgetName=sp_mtf&url=%2FFitVille-Waterproof-Outdoor-Trekking-Sneakers%2Fdp%2FB0BG82L5XP%2Fref%3Dsr_1_444_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289367%26sr%3D8-444-spons%26psc%3D1%26smid%3DA1APDCSRNB85FR
Women's Minimalist Trail Running Barefoot Shoes | Wide Toe Box | Zero Drop,$41.99,4.4 out of 5 stars,"18,125",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A0893249262KGKD9EUMOY&qualifier=1672289368&id=2796856445844317&widgetName=sp_atf_next&url=%2FJoomra-Barefoot-Minimalist-Athletic-Trekking%2Fdp%2FB09531KGL8%2Fref%3Dsr_1_481_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289368%26sr%3D8-481-spons%26psc%3D1
Women Leather Ankle Combat Boots Low Heel Lace Up Outdoor Trekking Hiking Work Boots,$69.99,4.7 out of 5 stars,19,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A0715332EK0STS1JM5OS&qualifier=1672289368&id=2796856445844317&widgetName=sp_atf_next&url=%2FJABASIC-Leather-Combat-Outdoor-Trekking%2Fdp%2FB0BHSYX7JF%2Fref%3Dsr_1_482_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289368%26sr%3D8-482-spons%26psc%3D1
Women`s Hedgehog Fastpack WP Hiking Shoe - Tin Grey/Pink Salt,$118.95,5.0 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A04882711R4758ZG75AKW&qualifier=1672289368&id=2796856445844317&widgetName=sp_atf_next&url=%2FNorth-Face-Hedgehog-Fastpack-Grey%2Fdp%2FB08NWBGDCM%2Fref%3Dsr_1_483_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289368%26sr%3D8-483-spons%26psc%3D1%26smid%3DA2XZ0K8FIJS0FD
Women's Canyonland Water Shoe,$109.95,4.3 out of 5 stars,3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A08197301DYMOOX1YVP9A&qualifier=1672289368&id=2796856445844317&widgetName=sp_atf_next&url=%2FChaco-Womens-Canyonland-Water-Storm%2Fdp%2FB0998F9R7G%2Fref%3Dsr_1_484_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289368%26sr%3D8-484-spons%26psc%3D1
Men's Low Top Hiking Shoes Men Lightweight Breathable Outdoor Trekking Shoes and Trail Shoes Non-Slip Hiking Sneakers SM252,$43.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A0315669GL6R5J7X4ZP4&qualifier=1672289368&id=2796856445844317&widgetName=sp_mtf&url=%2FHarssidanzar-Lightweight-Breathable-Trekking-Non-Slip%2Fdp%2FB0BCFTLV7C%2Fref%3Dsr_1_485_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289368%26sr%3D8-485-spons%26psc%3D1
Men's Hiking Shoes Waterproof Wide Toe Extre Grip & Durable Multi Purpose,$59.98,4.5 out of 5 stars,22,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A0041899127ZYYXGX9PCR&qualifier=1672289368&id=2796856445844317&widgetName=sp_mtf&url=%2FGrand-Attack-Waterproof-Lightweight-Trekking%2Fdp%2FB0BFXBX25S%2Fref%3Dsr_1_486_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289368%26sr%3D8-486-spons%26psc%3D1
Men's Low Top Waterproof Hiking Shoes Trekking Trails Outdoor Work Shoes,$59.99,4.2 out of 5 stars,"4,835",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A10076462FF5XXMYTIWU7&qualifier=1672289368&id=2796856445844317&widgetName=sp_mtf&url=%2FNORTIV-160448-low-Waterproof-Lightweight-Backpacking%2Fdp%2FB07L5JD4SF%2Fref%3Dsr_1_487_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289368%26sr%3D8-487-spons%26psc%3D1
Mens Wide Hiking Shoes Waterproof Outdoor Work Shoes Trekking Trails Sneakers with Arch Support for Heel Pain Relief - Sturdy Core,$69.99,4.4 out of 5 stars,28,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A053407913GFB74O94RH7&qualifier=1672289368&id=2796856445844317&widgetName=sp_mtf&url=%2FFitVille-Waterproof-Outdoor-Trekking-Sneakers%2Fdp%2FB0BG8552WV%2Fref%3Dsr_1_488_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289368%26sr%3D8-488-spons%26psc%3D1%26smid%3DA1APDCSRNB85FR
Boys Girls Hiking Shoes Mesh Knit Low Top Sneakers Outdoor Trekking Walking Climbing Running,$32.99,4.4 out of 5 stars,"1,757",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A0507455DN5N1TKNODRI&qualifier=1672289368&id=2796856445844317&widgetName=sp_mtf&url=%2FMishansha-Outdoor-Athletic-Climbing-Sneakers%2Fdp%2FB08PXS1KG4%2Fref%3Dsr_1_489_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289368%26sr%3D8-489-spons%26psc%3D1
Men Hiking Shoes Trail Running Sneakers Ourdoor Walking Trekking Cross Training,$31.99,4.0 out of 5 stars,512,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A06502602HE3YSKORGQ5N&qualifier=1672289368&id=2796856445844317&widgetName=sp_mtf&url=%2FDannto-Hiking-Outdoor-Sneakers-Lightweight%2Fdp%2FB08MTKR8QK%2Fref%3Dsr_1_490_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289368%26sr%3D8-490-spons%26psc%3D1
Curlews Mens Waterproof Walking Shoes - Hiking Sneakers,$54.99,4.0 out of 5 stars,"1,679",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A08772173GQLOOQPVPSN9&qualifier=1672289368&id=2796856445844317&widgetName=sp_mtf&url=%2FMountain-Warehouse-Curlews-Waterproof-Walking%2Fdp%2FB08HRCQXGZ%2Fref%3Dsr_1_491_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289368%26sr%3D8-491-spons%26psc%3D1%26smid%3DA1NX86HB43U7WL
Men's Terrex Swift R2 GTX¿,$74.99,4.5 out of 5 stars,"3,433",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A04960311O1OZ9VF41SCS&qualifier=1672289368&id=2796856445844317&widgetName=sp_mtf&url=%2Fadidas-outdoor-Terrex-Swift-Black%2Fdp%2FB071GWCX1G%2Fref%3Dsr_1_492_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289368%26sr%3D8-492-spons%26psc%3D1
Women's Minimalist Trail Running Barefoot Shoes | Wide Toe Box | Zero Drop,$42.99,4.4 out of 5 stars,"18,125",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A0898765I09MGRMGF8G2&qualifier=1672289370&id=3318175056212340&widgetName=sp_atf_next&url=%2FJOOMRA-Running-Trekking-Barefoot-Footwear%2Fdp%2FB07KPZ6YLS%2Fref%3Dsr_1_529_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289370%26sr%3D8-529-spons%26psc%3D1
Women Leather Ankle Combat Boots Low Heel Lace Up Outdoor Trekking Hiking Work Boots,$69.99,4.7 out of 5 stars,19,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A07164682U97KRBO0L2XW&qualifier=1672289370&id=3318175056212340&widgetName=sp_atf_next&url=%2FJABASIC-Leather-Combat-Outdoor-Trekking%2Fdp%2FB0BHT7RH9T%2Fref%3Dsr_1_530_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289370%26sr%3D8-530-spons%26psc%3D1
Men's Low Top Hiking Shoes Men Lightweight Breathable Outdoor Trekking Shoes and Trail Shoes Non-Slip Hiking Sneakers SM252,$43.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A031616132US08T4O2X41&qualifier=1672289370&id=3318175056212340&widgetName=sp_atf_next&url=%2FHarssidanzar-Lightweight-Breathable-Trekking-Non-Slip%2Fdp%2FB0BCFYMJ49%2Fref%3Dsr_1_531_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289370%26sr%3D8-531-spons%26psc%3D1
Boys Girls Hiking Shoes Mesh Knit Low Top Sneakers Outdoor Trekking Walking Climbing Running,$35.99,4.4 out of 5 stars,"1,757",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A082277841V4M03DGALK&qualifier=1672289370&id=3318175056212340&widgetName=sp_atf_next&url=%2FMishansha-Children-Sneakers-Outdoor-Trekking%2Fdp%2FB082NMPFVC%2Fref%3Dsr_1_532_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289370%26sr%3D8-532-spons%26psc%3D1
Men's Hiking Shoes Waterproof Wide Toe Extre Grip & Durable Multi Purpose,$59.98,4.5 out of 5 stars,22,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A0041743CFGX3STO33YC&qualifier=1672289370&id=3318175056212340&widgetName=sp_mtf&url=%2FGrand-Attack-Waterproof-Lightweight-Trekking%2Fdp%2FB0BFXHPQC2%2Fref%3Dsr_1_533_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289370%26sr%3D8-533-spons%26psc%3D1
Mens Wide Hiking Shoes Waterproof Outdoor Work Shoes Trekking Trails Sneakers with Arch Support for Heel Pain Relief - Sturdy Core,$69.99,4.4 out of 5 stars,28,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A1036591SDUSKJ2G79E5&qualifier=1672289370&id=3318175056212340&widgetName=sp_mtf&url=%2FFitVille-Waterproof-Outdoor-Trekking-Sneakers%2Fdp%2FB0BG84DND1%2Fref%3Dsr_1_534_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289370%26sr%3D8-534-spons%26psc%3D1%26smid%3DA1APDCSRNB85FR
Men's Low Top Waterproof Hiking Shoes Trekking Trails Outdoor Work Shoes,$59.99,4.2 out of 5 stars,"4,835",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A1014366345VO029UVM5D&qualifier=1672289370&id=3318175056212340&widgetName=sp_mtf&url=%2FNORTIV-160448-low-Waterproof-Lightweight-Backpacking%2Fdp%2FB07L5H5D6H%2Fref%3Dsr_1_535_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289370%26sr%3D8-535-spons%26psc%3D1
mens Terrex Ax3,$69.60,4.5 out of 5 stars,510,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A05832631XLA240V6F2KY&qualifier=1672289370&id=3318175056212340&widgetName=sp_mtf&url=%2Fadidas-Terrex-Hiking-Black-Yellow%2Fdp%2FB0893LNGDX%2Fref%3Dsr_1_536_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289370%26sr%3D8-536-spons%26psc%3D1
"Waterproof Hiking Shoes for Men Gusseted Tongue Work Shoes, Size 7.5-14",$45.99,4.4 out of 5 stars,219,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A05158272OJYCC8EL34OM&qualifier=1672289370&id=3318175056212340&widgetName=sp_mtf&url=%2FCC-Los-Hiking-Outdoor-Breathable-Lightweight%2Fdp%2FB0BG6YT9RW%2Fref%3Dsr_1_537_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289370%26sr%3D8-537-spons%26psc%3D1
Men's Terrex Swift R2 GTX¿,$74.99,4.5 out of 5 stars,"3,433",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A03116751WQLPKOV3Z3KM&qualifier=1672289370&id=3318175056212340&widgetName=sp_mtf&url=%2Fadidas-Outdoor-Terrex-Swift-Hiking%2Fdp%2FB071KHBH52%2Fref%3Dsr_1_538_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289370%26sr%3D8-538-spons%26psc%3D1
Wide Hiking Boots for Men Women Trekking Backpacking Boots with Arch Support Non Slip Mountaineering Shoes for Flat Foot - Sturdy Core,$59.90,3.7 out of 5 stars,70,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A00933971RAX835FKVMWJ&qualifier=1672289370&id=3318175056212340&widgetName=sp_mtf&url=%2FHiking-Trekking-Backpacking-Support-Mountaineering%2Fdp%2FB09G32PSWJ%2Fref%3Dsr_1_539_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289370%26sr%3D8-539-spons%26psc%3D1
Curlews Mens Waterproof Walking Shoes - Hiking Sneakers,$54.99,4.0 out of 5 stars,"1,679",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A08331861D9N60AHCJSWJ&qualifier=1672289370&id=3318175056212340&widgetName=sp_mtf&url=%2FMountain-Warehouse-Curlews-Waterproof-Walking%2Fdp%2FB083RL65JL%2Fref%3Dsr_1_540_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289370%26sr%3D8-540-spons%26psc%3D1%26smid%3DA1NX86HB43U7WL
Women's Minimalist Trail Running Barefoot Shoes | Wide Toe Box | Zero Drop,$39.99,4.4 out of 5 stars,"18,125",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A08984293B9KUNN3LQQ5F&qualifier=1672289372&id=5074836320011570&widgetName=sp_atf_next&url=%2FJOOMRA-Barefoot-Athletic-Trekking-Sneakers%2Fdp%2FB07RG9NQHX%2Fref%3Dsr_1_577_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289372%26sr%3D8-577-spons%26psc%3D1
Women Leather Ankle Combat Boots Low Heel Lace Up Outdoor Trekking Hiking Work Boots,$69.99,4.7 out of 5 stars,19,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A071573219K3D4OQ3RP03&qualifier=1672289372&id=5074836320011570&widgetName=sp_atf_next&url=%2FJABASIC-Leather-Combat-Outdoor-Trekking%2Fdp%2FB0BHT19FRZ%2Fref%3Dsr_1_578_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289372%26sr%3D8-578-spons%26psc%3D1
"Men's 10"" Hiking Shorts Water-resistants Quick Dry Outdoor Golf Shorts",$39.99,3.9 out of 5 stars,28,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A07244608JX3DKWJNITM&qualifier=1672289372&id=5074836320011570&widgetName=sp_atf_next&url=%2FOutdoor-Ventures-Hiking-Quick-Dry-Fishing%2Fdp%2FB083ZQDHRZ%2Fref%3Dsr_1_579_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289372%26sr%3D8-579-spons%26psc%3D1
"Waterproof Hiking Shoes for Men Gusseted Tongue Work Shoes, Size 7.5-14",$45.99,4.4 out of 5 stars,219,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A05079712ABL2AA8XE9TR&qualifier=1672289372&id=5074836320011570&widgetName=sp_atf_next&url=%2FCC-Los-Hiking-Outdoor-Breathable-Lightweight%2Fdp%2FB0BG739K2V%2Fref%3Dsr_1_580_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289372%26sr%3D8-580-spons%26psc%3D1
Men's Low Top Hiking Shoes Men Lightweight Breathable Outdoor Trekking Shoes and Trail Shoes Non-Slip Hiking Sneakers SM252,$43.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A0339789350J0SE6OC9NL&qualifier=1672289372&id=5074836320011570&widgetName=sp_mtf&url=%2FHarssidanzar-Lightweight-Breathable-Trekking-Non-Slip%2Fdp%2FB0BCFNY1L4%2Fref%3Dsr_1_581_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289372%26sr%3D8-581-spons%26psc%3D1
Mens Wide Hiking Shoes Waterproof Outdoor Work Shoes Trekking Trails Sneakers with Arch Support for Heel Pain Relief - Sturdy Core,$69.99,4.4 out of 5 stars,28,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A05361993TQ7FDP129LGZ&qualifier=1672289372&id=5074836320011570&widgetName=sp_mtf&url=%2FFitVille-Waterproof-Outdoor-Trekking-Sneakers%2Fdp%2FB0BG85CN32%2Fref%3Dsr_1_582_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289372%26sr%3D8-582-spons%26psc%3D1%26smid%3DA1APDCSRNB85FR
Men's Hiking Shoes Waterproof Wide Toe Extre Grip & Durable Multi Purpose,$59.98,4.5 out of 5 stars,22,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A00420552850VU8DWXN7Q&qualifier=1672289372&id=5074836320011570&widgetName=sp_mtf&url=%2FGrand-Attack-Waterproof-Lightweight-Trekking%2Fdp%2FB0BFXJ7V2B%2Fref%3Dsr_1_583_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289372%26sr%3D8-583-spons%26psc%3D1
"Men's TR1 Mesh Minimalist Hiking Shoes, Quick Drying and Lightweight, Made for Water and Trails",$129.95,4.4 out of 5 stars,93,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A02529182QBL6KBX9TEW&qualifier=1672289372&id=5074836320011570&widgetName=sp_mtf&url=%2FAstral-Minimalist-Hiking-Drying-Lightweight%2Fdp%2FB07DP68QRN%2Fref%3Dsr_1_584_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289372%26sr%3D8-584-spons%26psc%3D1
Men's Terrex Swift R2 GTX¿,$101.96,4.5 out of 5 stars,"3,433",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A04001004CK89H7JR7NE&qualifier=1672289372&id=5074836320011570&widgetName=sp_mtf&url=%2Fadidas-outdoor-Terrex-Swift-R2%2Fdp%2FB077GMQH98%2Fref%3Dsr_1_585_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289372%26sr%3D8-585-spons%26psc%3D1
Curlews Mens Waterproof Walking Shoes - Hiking Sneakers,$54.99,4.0 out of 5 stars,"1,679",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A083353036WIEEXX2I1MQ&qualifier=1672289372&id=5074836320011570&widgetName=sp_mtf&url=%2FMountain-Warehouse-Curlews-Waterproof-Walking%2Fdp%2FB083RKVDFJ%2Fref%3Dsr_1_586_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289372%26sr%3D8-586-spons%26psc%3D1%26smid%3DA1NX86HB43U7WL
Mens Hiking Shoes Breathable Non-Slip Sneakers Leather Low Cut Boots for Outdoor Trailing Trekking Walking,$59.99,4.2 out of 5 stars,790,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A02735941BXP8650X7ZJW&qualifier=1672289372&id=5074836320011570&widgetName=sp_mtf&url=%2FCAMEL-CROWN-Breathable-Non-Slip-Sneakers%2Fdp%2FB08C76RRST%2Fref%3Dsr_1_587_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289372%26sr%3D8-587-spons%26psc%3D1
Men's Low Top Waterproof Hiking Shoes Trekking Trails Outdoor Work Shoes,$59.99,4.2 out of 5 stars,"4,835",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A10081142Q1XXI419VXL7&qualifier=1672289372&id=5074836320011570&widgetName=sp_mtf&url=%2FNORTIV-160448-low-Waterproof-Lightweight-Backpacking%2Fdp%2FB07L5HT2XJ%2Fref%3Dsr_1_588_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289372%26sr%3D8-588-spons%26psc%3D1
Women's Minimalist Trail Running Barefoot Shoes | Wide Toe Box | Zero Drop,$39.99,4.4 out of 5 stars,"18,125",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg14_1?ie=UTF8&adId=A08980857KN9UU0HMALO&qualifier=1672289373&id=8885019354137241&widgetName=sp_atf_next&url=%2FJOOMRA-Minimalist-Athletic-FiveFingers-Lightweight%2Fdp%2FB07RFC2F8M%2Fref%3Dsr_1_625_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289373%26sr%3D8-625-spons%26psc%3D1
Women Leather Ankle Combat Boots Low Heel Lace Up Outdoor Trekking Hiking Work Boots,$69.99,4.7 out of 5 stars,19,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg14_1?ie=UTF8&adId=A0692628Z26YKLVKN9LB&qualifier=1672289373&id=8885019354137241&widgetName=sp_atf_next&url=%2FJABASIC-Leather-Combat-Outdoor-Trekking%2Fdp%2FB0BHSYLSX4%2Fref%3Dsr_1_626_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289373%26sr%3D8-626-spons%26psc%3D1
"Waterproof Hiking Shoes for Men Gusseted Tongue Work Shoes, Size 7.5-14",$45.99,4.4 out of 5 stars,219,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg14_1?ie=UTF8&adId=A05152713FI0MGYS145NA&qualifier=1672289373&id=8885019354137241&widgetName=sp_atf_next&url=%2FCC-Los-Hiking-Outdoor-Breathable-Lightweight%2Fdp%2FB0BG5JC9RQ%2Fref%3Dsr_1_627_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289373%26sr%3D8-627-spons%26psc%3D1
Boys Girls Hiking Shoes Mesh Knit Low Top Sneakers Outdoor Trekking Walking Climbing Running,$35.99,4.4 out of 5 stars,"1,757",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg14_1?ie=UTF8&adId=A02892473APV1STPR05OA&qualifier=1672289373&id=8885019354137241&widgetName=sp_atf_next&url=%2FMishansha-Children-Sneaker-Outdoor-Toddler%2Fdp%2FB084RQN8H9%2Fref%3Dsr_1_628_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289373%26sr%3D8-628-spons%26psc%3D1
